feature,year,gender,number_of_jobs,median_income
Provisional,2019-20,Males,4.026,20704
Provisional,2020-21,Males,4.51,20150
Provisional,2021-22,Males,4.684,20926
Provisional,2017-18,Males,0.173,15955
Provisional,2018-19,Males,0.275,20493
Provisional,2019-20,Males,0.363,19932
Provisional,2020-21,Males,0.324,23291
Provisional,2021-22,Males,0.307,29531
Provisional,2017-18,Males,2.115,15768
Provisional,2018-19,Males,2.782,19200
Provisional,2019-20,Males,3.421,19158
Provisional,2020-21,Males,3.8,20450
Provisional,2021-22,Males,4.3,23361
Provisional,2017-18,Males,2.342,15600
Provisional,2018-19,Males,2.782,18948
Provisional,2019-20,Males,3.042,19758
Provisional,2020-21,Males,3.207,20092
Provisional,2021-22,Males,3.165,21981
Provisional,2017-18,Males,8.997,16969
Provisional,2018-19,Males,11.486,17839
Provisional,2019-20,Males,12.833,19721
Provisional,2020-21,Males,13.039,18783
Provisional,2021-22,Males,14.293,15505
Provisional,2017-18,Males,12.492,9914
Provisional,2018-19,Males,16.468,11541
Provisional,2019-20,Males,19.218,11148
Provisional,2020-21,Males,19.33,9747
Provisional,2021-22,Males,17.73,10157
Provisional,2017-18,Males,5.144,9084
Provisional,2018-19,Males,8.046,8776
Provisional,2019-20,Males,10.189,8420
Provisional,2020-21,Males,11.444,8644
Provisional,2021-22,Males,12.908,8055
Provisional,2017-18,Males,0.655,13070
Provisional,2018-19,Males,0.787,13873
Provisional,2019-20,Males,0.98,17488
Provisional,2020-21,Males,0.91,16977
Provisional,2021-22,Males,1.087,23779
Provisional,2017-18,Males,1.036,14154
Provisional,2018-19,Males,1.447,16884
Provisional,2019-20,Males,1.54,18903
Provisional,2020-21,Males,1.811,14328
Provisional,2021-22,Males,1.977,18199
Provisional,2017-18,Males,0.983,14683
Provisional,2018-19,Males,1.265,14665
Provisional,2019-20,Males,1.274,15410
Provisional,2020-21,Males,1.16,14104
Provisional,2021-22,Males,1.16,16388
Provisional,2017-18,Males,5.68,12477
Provisional,2018-19,Males,7.198,15585
Provisional,2019-20,Males,7.955,18921
Provisional,2020-21,Males,8.205,17698
Provisional,2021-22,Males,9.495,23508
Provisional,2017-18,Males,13.43,9083
Provisional,2018-19,Males,17.925,9902
Provisional,2019-20,Males,20.442,10063
Provisional,2020-21,Males,22.473,10091
Provisional,2021-22,Males,21.941,9732
Provisional,2017-18,Males,1.355,9230
Provisional,2018-19,Males,1.583,11259
Provisional,2019-20,Males,2.213,7528
Provisional,2020-21,Males,2.578,14594
Provisional,2021-22,Males,2.356,13578
Provisional,2017-18,Males,2.308,9372
Provisional,2018-19,Males,2.995,10677
Provisional,2019-20,Males,3.47,11545
Provisional,2020-21,Males,2.671,15190
Provisional,2021-22,Males,2.519,14972
Provisional,2017-18,Males,2.948,19863
Provisional,2018-19,Males,3.955,22715
Provisional,2019-20,Males,5.007,21926
Provisional,2020-21,Males,6.285,21193
Provisional,2021-22,Males,7.36,20407
Provisional,2017-18,Males,0.744,8857
Provisional,2018-19,Males,1.064,9759
Provisional,2019-20,Males,1.223,9105
Provisional,2020-21,Males,0.977,8973
Provisional,2021-22,Males,0.986,8865
Provisional,2017-18,Males,1.6,10975
Provisional,2018-19,Males,2.26,12993
Provisional,2019-20,Males,2.672,15666
Provisional,2020-21,Males,2.738,15133
Provisional,2021-22,Males,2.617,18473
Provisional,2017-18,Males,67.383,12061
Provisional,2018-19,Males,88.836,13528
Provisional,2019-20,Males,102.148,13733
Provisional,2020-21,Males,107.67,13356
Provisional,2021-22,Males,110.736,13790
Provisional,2017-18,Males,0.329,4146
Provisional,2018-19,Males,0.431,5046
Provisional,2019-20,Males,0.609,4692
Provisional,2020-21,Males,0.827,3736
Provisional,2021-22,Males,0.637,7253
Provisional,2017-18,Males,1.836,13746
Provisional,2018-19,Males,2.703,16552
Provisional,2019-20,Males,2.957,17525
Provisional,2020-21,Males,3.394,18269
Provisional,2021-22,Males,3.55,19744
Provisional,2017-18,Males,0.142,16265
Provisional,2018-19,Males,0.232,19409
Provisional,2019-20,Males,0.293,17371
Provisional,2020-21,Males,0.262,22067
Provisional,2021-22,Males,0.244,32637
Provisional,2017-18,Males,1.665,13906
Provisional,2018-19,Males,2.084,17706
Provisional,2019-20,Males,2.573,17422
Provisional,2020-21,Males,2.999,19180
Provisional,2021-22,Males,3.461,22761
Provisional,2017-18,Males,1.887,14212
Provisional,2018-19,Males,2.194,17373
Provisional,2019-20,Males,2.421,17747
Provisional,2020-21,Males,2.572,18923
Provisional,2021-22,Males,2.551,20811
Provisional,2017-18,Males,7.806,16131
Provisional,2018-19,Males,9.894,16952
Provisional,2019-20,Males,11.013,18970
Provisional,2020-21,Males,11.265,18127
Provisional,2021-22,Males,12.205,15122
Provisional,2017-18,Males,10.691,9637
Provisional,2018-19,Males,14.253,11204
Provisional,2019-20,Males,16.507,10867
Provisional,2020-21,Males,16.706,9624
Provisional,2021-22,Males,15.179,10007
Provisional,2017-18,Males,3.864,8254
Provisional,2018-19,Males,6.157,7783
Provisional,2019-20,Males,7.831,7497
Provisional,2020-21,Males,8.948,7599
Provisional,2021-22,Males,9.861,6964
Provisional,2017-18,Males,0.603,12452
Provisional,2018-19,Males,0.704,12640
Provisional,2019-20,Males,0.895,16384
Provisional,2020-21,Males,0.816,16001
Provisional,2021-22,Males,0.979,23811
Provisional,2017-18,Males,0.923,14158
Provisional,2018-19,Males,1.246,16315
Provisional,2019-20,Males,1.321,19387
Provisional,2020-21,Males,1.556,14111
Provisional,2021-22,Males,1.735,19247
Provisional,2017-18,Males,0.825,14676
Provisional,2018-19,Males,1.067,14857
Provisional,2019-20,Males,1.071,15023
Provisional,2020-21,Males,0.98,13449
Provisional,2021-22,Males,0.964,15787
Provisional,2017-18,Males,5.269,12214
Provisional,2018-19,Males,6.666,15322
Provisional,2019-20,Males,7.308,18799
Provisional,2020-21,Males,7.565,17557
Provisional,2021-22,Males,8.802,23531
Provisional,2017-18,Males,10.563,8035
Provisional,2018-19,Males,14.032,8743
Provisional,2019-20,Males,15.931,9030
Provisional,2020-21,Males,17.962,9300
Provisional,2021-22,Males,17.26,9326
Provisional,2017-18,Males,1.22,8918
Provisional,2018-19,Males,1.417,10794
Provisional,2019-20,Males,1.954,6928
Provisional,2020-21,Males,2.317,14075
Provisional,2021-22,Males,2.039,12930
Provisional,2017-18,Males,2.168,9095
Provisional,2018-19,Males,2.802,10429
Provisional,2019-20,Males,3.262,11492
Provisional,2020-21,Males,2.467,14321
Provisional,2021-22,Males,2.289,15066
Provisional,2017-18,Males,2.254,18611
Provisional,2018-19,Males,2.958,21939
Provisional,2019-20,Males,3.739,21836
Provisional,2020-21,Males,4.859,21361
Provisional,2021-22,Males,5.488,21635
Provisional,2017-18,Males,0.621,6955
Provisional,2018-19,Males,0.874,9088
Provisional,2019-20,Males,1.033,8268
Provisional,2020-21,Males,0.829,8588
Provisional,2021-22,Males,0.846,8489
Provisional,2017-18,Males,1.263,10615
Provisional,2018-19,Males,1.834,12321
Provisional,2019-20,Males,2.201,15244
Provisional,2020-21,Males,2.251,14517
Provisional,2021-22,Males,2.117,18463
Provisional,2017-18,Males,55.735,11187
Provisional,2018-19,Males,73.31,12661
Provisional,2019-20,Males,84.066,13020
Provisional,2020-21,Males,89.46,12759
Provisional,2021-22,Males,90.972,13477
Provisional,2017-18,Males,0.164,11737
Provisional,2018-19,Males,0.227,15474
Provisional,2019-20,Males,0.26,10070
Provisional,2020-21,Males,0.284,8077
Provisional,2021-22,Males,0.255,11707
Provisional,2017-18,Males,0.755,31033
Provisional,2018-19,Males,0.991,31338
Provisional,2019-20,Males,1.066,33207
Provisional,2020-21,Males,1.114,27777
Provisional,2021-22,Males,1.139,26200
Provisional,2017-18,Males,0.024,14464
Provisional,2018-19,Males,0.037,37245
Provisional,2019-20,Males,0.076,40836
Provisional,2020-21,Males,0.064,23773
Provisional,2021-22,Males,0.067,25913
Provisional,2017-18,Males,0.452,21759
Provisional,2018-19,Males,0.701,24896
Provisional,2019-20,Males,0.85,23276
Provisional,2020-21,Males,0.798,25485
Provisional,2021-22,Males,0.838,26259
Provisional,2017-18,Males,0.46,22972
Provisional,2018-19,Males,0.59,24990
Provisional,2019-20,Males,0.619,30121
Provisional,2020-21,Males,0.638,26599
Provisional,2021-22,Males,0.61,26514
Provisional,2017-18,Males,1.188,22521
Provisional,2018-19,Males,1.593,24140
Provisional,2019-20,Males,1.827,24348
Provisional,2020-21,Males,1.774,24083
Provisional,2021-22,Males,2.082,18140
Provisional,2017-18,Males,1.805,12067
Provisional,2018-19,Males,2.21,13855
Provisional,2019-20,Males,2.717,12894
Provisional,2020-21,Males,2.625,10561
Provisional,2021-22,Males,2.553,11160
Provisional,2017-18,Males,1.278,11842
Provisional,2018-19,Males,1.887,13360
Provisional,2019-20,Males,2.357,12975
Provisional,2020-21,Males,2.5,14351
Provisional,2021-22,Males,3.046,13495
Provisional,2017-18,Males,0.05,28705
Provisional,2018-19,Males,0.081,22354
Provisional,2019-20,Males,0.086,26934
Provisional,2020-21,Males,0.094,26249
Provisional,2021-22,Males,0.106,21969
Provisional,2017-18,Males,0.118,13781
Provisional,2018-19,Males,0.2,18673
Provisional,2019-20,Males,0.222,17355
Provisional,2020-21,Males,0.249,16209
Provisional,2021-22,Males,0.251,14737
Provisional,2017-18,Males,0.16,15065
Provisional,2018-19,Males,0.197,12745
Provisional,2019-20,Males,0.199,18892
Provisional,2020-21,Males,0.179,17723
Provisional,2021-22,Males,0.2,17846
Provisional,2017-18,Males,0.414,18086
Provisional,2018-19,Males,0.528,18433
Provisional,2019-20,Males,0.649,21108
Provisional,2020-21,Males,0.643,19248
Provisional,2021-22,Males,0.701,22764
Provisional,2017-18,Males,2.871,14671
Provisional,2018-19,Males,3.897,15465
Provisional,2019-20,Males,4.508,14572
Provisional,2020-21,Males,4.504,13425
Provisional,2021-22,Males,4.675,11248
Provisional,2017-18,Males,0.139,13818
Provisional,2018-19,Males,0.166,17368
Provisional,2019-20,Males,0.263,12809
Provisional,2020-21,Males,0.263,20861
Provisional,2021-22,Males,0.313,16628
Provisional,2017-18,Males,0.139,19813
Provisional,2018-19,Males,0.192,18357
Provisional,2019-20,Males,0.208,12464
Provisional,2020-21,Males,0.205,22730
Provisional,2021-22,Males,0.225,12140
Provisional,2017-18,Males,0.695,24424
Provisional,2018-19,Males,0.994,25758
Provisional,2019-20,Males,1.265,22409
Provisional,2020-21,Males,1.429,20436
Provisional,2021-22,Males,1.87,18180
Provisional,2017-18,Males,0.117,21649
Provisional,2018-19,Males,0.188,14899
Provisional,2019-20,Males,0.186,13160
Provisional,2020-21,Males,0.147,11662
Provisional,2021-22,Males,0.137,13477
Provisional,2017-18,Males,0.341,13682
Provisional,2018-19,Males,0.435,17211
Provisional,2019-20,Males,0.472,18157
Provisional,2020-21,Males,0.483,17663
Provisional,2021-22,Males,0.505,18499
Provisional,2017-18,Males,11.647,17242
Provisional,2018-19,Males,15.519,18445
Provisional,2019-20,Males,18.08,17717
Provisional,2020-21,Males,18.21,16839
Provisional,2021-22,Males,19.765,15631
Provisional,2017-18,Females,0.354,4995
Provisional,2018-19,Females,0.355,5077
Provisional,2019-20,Females,0.526,4192
Provisional,2020-21,Females,0.64,3802
Provisional,2021-22,Females,0.504,6640
Provisional,2017-18,Females,1.156,12406
Provisional,2018-19,Females,1.59,14734
Provisional,2019-20,Females,1.645,16621
Provisional,2020-21,Females,1.887,16045
Provisional,2021-22,Females,1.909,16746
Provisional,2017-18,Females,0.07,11974
Provisional,2018-19,Females,0.109,25337
Provisional,2019-20,Females,0.128,20806
Provisional,2020-21,Females,0.15,28374
Provisional,2021-22,Females,0.14,26956
Provisional,2017-18,Females,0.735,13839
Provisional,2018-19,Females,0.886,16194
Provisional,2019-20,Females,1.071,17514
Provisional,2020-21,Females,1.226,16963
Provisional,2021-22,Females,1.265,20141
Provisional,2017-18,Females,1.501,12488
Provisional,2018-19,Females,1.774,15420
Provisional,2019-20,Females,1.846,16464
Provisional,2020-21,Females,1.632,16862
Provisional,2021-22,Females,1.631,18503
Provisional,2017-18,Females,4.926,12515
Provisional,2018-19,Females,6.242,12909
Provisional,2019-20,Females,6.951,14309
Provisional,2020-21,Females,6.944,14727
Provisional,2021-22,Females,8.054,12499
Provisional,2017-18,Females,8.107,7707
Provisional,2018-19,Females,11.011,8735
Provisional,2019-20,Females,13.393,8794
Provisional,2020-21,Females,12.839,8053
Provisional,2021-22,Females,12.563,7963
Provisional,2017-18,Females,0.577,11081
Provisional,2018-19,Females,0.864,10398
Provisional,2019-20,Females,1.091,9944
Provisional,2020-21,Females,1.403,7538
Provisional,2021-22,Females,1.611,5273
Provisional,2017-18,Females,0.477,10260
Provisional,2018-19,Females,0.55,9637
Provisional,2019-20,Females,0.679,12791
Provisional,2020-21,Females,0.604,18760
Provisional,2021-22,Females,0.709,23927
Provisional,2017-18,Females,1.075,15545
Provisional,2018-19,Females,1.326,17207
Provisional,2019-20,Females,1.361,19219
Provisional,2020-21,Females,1.485,17303
Provisional,2021-22,Females,1.682,21150
Provisional,2017-18,Females,0.988,12628
Provisional,2018-19,Females,1.174,13430
Provisional,2019-20,Females,1.212,14743
Provisional,2020-21,Females,1.044,14502
Provisional,2021-22,Females,0.963,17535
Provisional,2017-18,Females,4.873,12173
Provisional,2018-19,Females,6.588,13750
Provisional,2019-20,Females,7.332,17627
Provisional,2020-21,Females,6.816,17521
Provisional,2021-22,Females,7.456,23403
Provisional,2017-18,Females,8.006,7504
Provisional,2018-19,Females,11.396,8089
Provisional,2019-20,Females,12.958,8378
Provisional,2020-21,Females,13.805,8092
Provisional,2021-22,Females,14.639,7957
Provisional,2017-18,Females,0.29,14576
Provisional,2018-19,Females,0.551,19513
Provisional,2019-20,Females,0.612,13571
Provisional,2020-21,Females,0.867,20843
Provisional,2021-22,Females,1.042,21623
Provisional,2017-18,Females,2.953,8714
Provisional,2018-19,Females,3.936,8829
Provisional,2019-20,Females,4.649,10942
Provisional,2020-21,Females,3.739,13186
Provisional,2021-22,Females,3.546,13539
Provisional,2017-18,Females,8.019,17639
Provisional,2018-19,Females,11.194,19024
Provisional,2019-20,Females,13.373,20877
Provisional,2020-21,Females,16.352,20416
Provisional,2021-22,Females,18.446,20663
Provisional,2017-18,Females,0.645,8308
Provisional,2018-19,Females,0.901,7657
Provisional,2019-20,Females,0.986,7021
Provisional,2020-21,Females,0.848,7849
Provisional,2021-22,Females,0.772,7754
Provisional,2017-18,Females,1.329,9521
Provisional,2018-19,Females,1.834,11137
Provisional,2019-20,Females,1.995,11023
Provisional,2020-21,Females,1.975,12256
Provisional,2021-22,Females,1.822,13128
Provisional,2017-18,Females,47.595,10899
Provisional,2018-19,Females,63.634,11970
Provisional,2019-20,Females,73.075,12870
Provisional,2020-21,Females,75.022,12799
Provisional,2021-22,Females,79.41,13461
Provisional,2017-18,Females,0.277,4854
Provisional,2018-19,Females,0.26,5082
Provisional,2019-20,Females,0.385,4398
Provisional,2020-21,Females,0.484,3550
Provisional,2021-22,Females,0.388,6682
Provisional,2017-18,Females,0.949,11868
Provisional,2018-19,Females,1.276,14684
Provisional,2019-20,Females,1.305,15686
Provisional,2020-21,Females,1.51,16076
Provisional,2021-22,Females,1.542,17089
Provisional,2017-18,Females,0.06,12523
Provisional,2018-19,Females,0.094,23998
Provisional,2019-20,Females,0.108,23341
Provisional,2020-21,Females,0.126,30949
Provisional,2021-22,Females,0.129,26749
Provisional,2017-18,Females,0.663,14554
Provisional,2018-19,Females,0.785,16154
Provisional,2019-20,Females,0.935,17841
Provisional,2020-21,Females,1.083,16997
Provisional,2021-22,Females,1.107,19939
Provisional,2017-18,Females,1.294,12515
Provisional,2018-19,Females,1.494,14877
Provisional,2019-20,Females,1.608,16143
Provisional,2020-21,Females,1.414,16189
Provisional,2021-22,Females,1.409,17760
Provisional,2017-18,Females,4.226,12206
Provisional,2018-19,Females,5.352,12785
Provisional,2019-20,Females,5.964,13991
Provisional,2020-21,Females,6.065,14533
Provisional,2021-22,Females,6.906,12671
Provisional,2017-18,Females,7.018,7499
Provisional,2018-19,Females,9.46,8602
Provisional,2019-20,Females,11.438,8597
Provisional,2020-21,Females,11.053,7928
Provisional,2021-22,Females,10.807,8041
Provisional,2017-18,Females,0.488,11426
Provisional,2018-19,Females,0.684,10334
Provisional,2019-20,Females,0.848,10063
Provisional,2020-21,Females,1.121,8051
Provisional,2021-22,Females,1.318,5065
Provisional,2017-18,Females,0.427,10454
Provisional,2018-19,Females,0.5,9728
Provisional,2019-20,Females,0.628,12689
Provisional,2020-21,Females,0.572,18975
Provisional,2021-22,Females,0.658,24551
Provisional,2017-18,Females,0.975,15559
Provisional,2018-19,Females,1.201,16858
Provisional,2019-20,Females,1.211,19216
Provisional,2020-21,Females,1.322,17467
Provisional,2021-22,Females,1.507,21517
Provisional,2017-18,Females,0.886,12514
Provisional,2018-19,Females,1.03,13101
Provisional,2019-20,Females,1.084,14601
Provisional,2020-21,Females,0.946,14206
Provisional,2021-22,Females,0.836,18141
Provisional,2017-18,Females,4.547,12223
Provisional,2018-19,Females,6.105,13712
Provisional,2019-20,Females,6.779,17710
Provisional,2020-21,Females,6.37,17673
Provisional,2021-22,Females,6.927,23956
Provisional,2017-18,Females,6.297,6796
Provisional,2018-19,Females,8.666,7585
Provisional,2019-20,Females,9.895,7646
Provisional,2020-21,Females,10.876,7713
Provisional,2021-22,Females,11.675,7828
Provisional,2017-18,Females,0.244,14324
Provisional,2018-19,Females,0.484,19959
Provisional,2019-20,Females,0.517,13919
Provisional,2020-21,Females,0.748,20413
Provisional,2021-22,Females,0.922,21785
Provisional,2017-18,Females,2.764,8259
Provisional,2018-19,Females,3.634,8701
Provisional,2019-20,Females,4.304,10892
Provisional,2020-21,Females,3.469,12821
Provisional,2021-22,Females,3.264,13647
Provisional,2017-18,Females,6.668,16943
Provisional,2018-19,Females,9.217,18493
Provisional,2019-20,Females,10.876,20458
Provisional,2020-21,Females,13.645,20209
Provisional,2021-22,Females,15.318,21108
Provisional,2017-18,Females,0.574,8077
Provisional,2018-19,Females,0.792,7513
Provisional,2019-20,Females,0.861,6874
Provisional,2020-21,Females,0.744,7716
Provisional,2021-22,Females,0.691,7302
Provisional,2017-18,Females,1.052,9255
Provisional,2018-19,Females,1.45,10628
Provisional,2019-20,Females,1.564,10754
Provisional,2020-21,Females,1.585,12057
Provisional,2021-22,Females,1.484,13255
Provisional,2017-18,Females,40.674,10591
Provisional,2018-19,Females,53.609,11760
Provisional,2019-20,Females,61.377,12743
Provisional,2020-21,Females,63.772,12741
Provisional,2021-22,Females,67.433,13728
Provisional,2017-18,Females,0.076,5477
Provisional,2018-19,Females,0.095,5082
Provisional,2019-20,Females,0.145,3512
Provisional,2020-21,Females,0.164,6074
Provisional,2021-22,Females,0.114,5173
Provisional,2017-18,Females,0.206,17526
Provisional,2018-19,Females,0.309,14867
Provisional,2019-20,Females,0.339,18910
Provisional,2020-21,Females,0.377,15609
Provisional,2021-22,Females,0.37,15879
Provisional,2017-18,Females,0.011,10880
Provisional,2018-19,Females,0.008,40363
Provisional,2019-20,Females,0.02,3894
Provisional,2020-21,Females,0.023,17788
Provisional,2021-22,Females,0.011,28273
Provisional,2017-18,Females,0.071,12466
Provisional,2018-19,Females,0.093,16887
Provisional,2019-20,Females,0.137,13010
Provisional,2020-21,Females,0.14,16471
Provisional,2021-22,Females,0.159,22995
Provisional,2017-18,Females,0.2,12358
Provisional,2018-19,Females,0.281,19042
Provisional,2019-20,Females,0.236,17948
Provisional,2020-21,Females,0.215,20674
Provisional,2021-22,Females,0.223,21340
Provisional,2017-18,Females,0.705,15086
Provisional,2018-19,Females,0.889,14014
Provisional,2019-20,Females,0.993,15718
Provisional,2020-21,Females,0.876,16103
Provisional,2021-22,Females,1.148,11425
Provisional,2017-18,Females,1.087,9715
Provisional,2018-19,Females,1.543,9458
Provisional,2019-20,Females,1.956,9796
Provisional,2020-21,Females,1.79,8693
Provisional,2021-22,Females,1.753,7366
Provisional,2017-18,Females,0.088,7664
Provisional,2018-19,Females,0.176,11041
Provisional,2019-20,Females,0.247,9542
Provisional,2020-21,Females,0.279,5450
Provisional,2021-22,Females,0.294,6610
Provisional,2017-18,Females,0.047,6905
Provisional,2018-19,Females,0.058,7682
Provisional,2019-20,Females,0.056,14741
Provisional,2020-21,Females,0.035,13682
Provisional,2021-22,Females,0.049,15795
Provisional,2017-18,Females,0.104,14655
Provisional,2018-19,Females,0.131,19830
Provisional,2019-20,Females,0.148,19202
Provisional,2020-21,Females,0.157,14400
Provisional,2021-22,Females,0.172,18616
Provisional,2017-18,Females,0.1,13769
Provisional,2018-19,Females,0.143,16172
Provisional,2019-20,Females,0.13,15509
Provisional,2020-21,Females,0.099,15769
Provisional,2021-22,Females,0.135,13139
Provisional,2017-18,Females,0.328,11359
Provisional,2018-19,Females,0.479,14330
Provisional,2019-20,Females,0.549,16024
Provisional,2020-21,Females,0.45,15157
Provisional,2021-22,Females,0.525,17551
Provisional,2017-18,Females,1.707,10525
Provisional,2018-19,Females,2.726,10164
Provisional,2019-20,Females,3.056,10777
Provisional,2020-21,Females,2.927,9618
Provisional,2021-22,Females,2.968,8457
Provisional,2017-18,Females,0.045,18313
Provisional,2018-19,Females,0.067,16627
Provisional,2019-20,Females,0.092,12567
Provisional,2020-21,Females,0.117,22397
Provisional,2021-22,Females,0.126,17620
Provisional,2017-18,Females,0.188,13549
Provisional,2018-19,Females,0.304,12881
Provisional,2019-20,Females,0.344,11900
Provisional,2020-21,Females,0.275,16367
Provisional,2021-22,Females,0.281,11190
Provisional,2017-18,Females,1.353,22545
Provisional,2018-19,Females,1.972,21803
Provisional,2019-20,Females,2.496,22453
Provisional,2020-21,Females,2.704,22153
Provisional,2021-22,Females,3.132,18963
Provisional,2017-18,Females,0.068,9322
Provisional,2018-19,Females,0.112,8129
Provisional,2019-20,Females,0.123,7297
Provisional,2020-21,Females,0.105,8314
Provisional,2021-22,Females,0.076,13738
Provisional,2017-18,Females,0.276,11662
Provisional,2018-19,Females,0.382,13430
Provisional,2019-20,Females,0.435,11773
Provisional,2020-21,Females,0.392,14533
Provisional,2021-22,Females,0.339,12737
Provisional,2017-18,Females,6.928,12983
Provisional,2018-19,Females,10.024,13302
Provisional,2019-20,Females,11.696,13529
Provisional,2020-21,Females,11.249,13070
Provisional,2021-22,Females,11.976,11982
Provisional,2017-18,Persons,0.852,5116
Provisional,2018-19,Persons,1.009,5946
Provisional,2019-20,Persons,1.405,4940
Provisional,2020-21,Persons,1.759,4267
Provisional,2021-22,Persons,1.394,7472
Provisional,2017-18,Persons,0.143,21847
Provisional,2018-19,Persons,0.209,32448
Provisional,2019-20,Persons,0.226,39495
Provisional,2020-21,Persons,0.223,39518
Provisional,2021-22,Persons,0.324,42047
Provisional,2017-18,Persons,3.748,15349
Provisional,2018-19,Persons,5.288,17680
Provisional,2019-20,Persons,5.67,19226
Provisional,2020-21,Persons,6.398,18932
Provisional,2021-22,Persons,6.594,19829
Provisional,2017-18,Persons,0.24,14859
Provisional,2018-19,Persons,0.38,21860
Provisional,2019-20,Persons,0.495,20241
Provisional,2020-21,Persons,0.472,24952
Provisional,2021-22,Persons,0.448,28057
Provisional,2017-18,Persons,2.85,15485
Provisional,2018-19,Persons,3.664,18490
Provisional,2019-20,Persons,4.489,18695
Provisional,2020-21,Persons,5.021,19690
Provisional,2021-22,Persons,5.573,22748
Provisional,2017-18,Persons,3.842,14345
Provisional,2018-19,Persons,4.559,17426
Provisional,2019-20,Persons,4.89,18632
Provisional,2020-21,Persons,4.84,18961
Provisional,2021-22,Persons,4.79,20613
Provisional,2017-18,Persons,13.919,15413
Provisional,2018-19,Persons,17.728,16044
Provisional,2019-20,Persons,19.789,17555
Provisional,2020-21,Persons,19.979,17310
Provisional,2021-22,Persons,22.341,14393
Provisional,2017-18,Persons,20.592,9099
Provisional,2018-19,Persons,27.478,10299
Provisional,2019-20,Persons,32.616,10040
Provisional,2020-21,Persons,32.168,8978
Provisional,2021-22,Persons,30.293,9185
Provisional,2017-18,Persons,5.718,9262
Provisional,2018-19,Persons,8.903,8909
Provisional,2019-20,Persons,11.278,8556
Provisional,2020-21,Persons,12.845,8499
Provisional,2021-22,Persons,14.517,7689
Provisional,2017-18,Persons,1.131,11948
Provisional,2018-19,Persons,1.339,12306
Provisional,2019-20,Persons,1.655,15740
Provisional,2020-21,Persons,1.516,17342
Provisional,2021-22,Persons,1.791,23800
Provisional,2017-18,Persons,2.116,14817
Provisional,2018-19,Persons,2.774,16976
Provisional,2019-20,Persons,2.905,19050
Provisional,2020-21,Persons,3.292,15870
Provisional,2021-22,Persons,3.658,19612
Provisional,2017-18,Persons,1.969,13459
Provisional,2018-19,Persons,2.436,13968
Provisional,2019-20,Persons,2.481,15126
Provisional,2020-21,Persons,2.199,14214
Provisional,2021-22,Persons,2.129,16991
Provisional,2017-18,Persons,10.554,12328
Provisional,2018-19,Persons,13.788,14693
Provisional,2019-20,Persons,15.287,18215
Provisional,2020-21,Persons,15.028,17621
Provisional,2021-22,Persons,16.954,23491
Provisional,2017-18,Persons,21.434,8449
Provisional,2018-19,Persons,29.322,9170
Provisional,2019-20,Persons,33.398,9339
Provisional,2020-21,Persons,36.278,9267
Provisional,2021-22,Persons,36.582,9011
Provisional,2017-18,Persons,1.641,10289
Provisional,2018-19,Persons,2.135,13201
Provisional,2019-20,Persons,2.821,8765
Provisional,2020-21,Persons,3.439,15849
Provisional,2021-22,Persons,3.401,15287
Provisional,2017-18,Persons,5.258,9053
Provisional,2018-19,Persons,6.932,9654
Provisional,2019-20,Persons,8.123,11256
Provisional,2020-21,Persons,6.413,14006
Provisional,2021-22,Persons,6.062,14061
Provisional,2017-18,Persons,10.968,18328
Provisional,2018-19,Persons,15.151,20057
Provisional,2019-20,Persons,18.372,21035
Provisional,2020-21,Persons,22.636,20625
Provisional,2021-22,Persons,25.806,20614
Provisional,2017-18,Persons,1.388,8489
Provisional,2018-19,Persons,1.959,8613
Provisional,2019-20,Persons,2.213,7917
Provisional,2020-21,Persons,1.825,8300
Provisional,2021-22,Persons,1.756,8397
Provisional,2017-18,Persons,2.93,10306
Provisional,2018-19,Persons,4.093,12161
Provisional,2019-20,Persons,4.67,13517
Provisional,2020-21,Persons,4.713,13783
Provisional,2021-22,Persons,4.443,16152
Provisional,2017-18,Persons,114.982,11563
Provisional,2018-19,Persons,152.465,12830
Provisional,2019-20,Persons,175.222,13352
Provisional,2020-21,Persons,182.695,13114
Provisional,2021-22,Persons,190.162,13654
Provisional,2017-18,Persons,0.612,4507
Provisional,2018-19,Persons,0.684,5067
Provisional,2019-20,Persons,0.994,4592
Provisional,2020-21,Persons,1.308,3613
Provisional,2021-22,Persons,1.024,6856
Provisional,2017-18,Persons,2.783,12824
Provisional,2018-19,Persons,3.986,16027
Provisional,2019-20,Persons,4.259,16920
Provisional,2020-21,Persons,4.903,17557
Provisional,2021-22,Persons,5.088,18802
Provisional,2017-18,Persons,0.202,14910
Provisional,2018-19,Persons,0.33,20365
Provisional,2019-20,Persons,0.402,18748
Provisional,2020-21,Persons,0.39,25519
Provisional,2021-22,Persons,0.371,28606
Provisional,2017-18,Persons,2.329,13921
Provisional,2018-19,Persons,2.874,17059
Provisional,2019-20,Persons,3.506,17524
Provisional,2020-21,Persons,4.078,18773
Provisional,2021-22,Persons,4.574,22169
Provisional,2017-18,Persons,3.183,13510
Provisional,2018-19,Persons,3.689,16081
Provisional,2019-20,Persons,4.03,16987
Provisional,2020-21,Persons,3.987,17988
Provisional,2021-22,Persons,3.961,19881
Provisional,2017-18,Persons,12.029,14762
Provisional,2018-19,Persons,15.249,15465
Provisional,2019-20,Persons,16.974,17125
Provisional,2020-21,Persons,17.335,16821
